node,x,y,m1,m2
UE1,-1760.69,1321.54,10,5
UE1,-2048.61,1006.28,10,5
UE1,-1026.25,1135.07,10,5
UE1,-1291.21,722.634,10,5
UE1,-1208.39,1294.36,10,5
UE1,-1018.93,920.871,10,5
UE1,-1155.29,1149.4,10,5
UE1,-1908.36,1245.66,10,5
UE1,-1799.24,1121.71,10,5
UE1,-1501.59,1307.16,10,5
UE1,-1928.4,1001.12,10,5
UE1,-1524.86,492.12,10,5
UE1,-1444.86,664.95,10,5
UE1,-1062.37,700.21,10,5
UE1,-1396.04,707.381,10,5
UE1,-1721.81,958.081,10,5
UE1,-994.356,655.601,10,5
UE1,-1447.95,928.452,10,5
UE1,-1470.58,745.556,10,5
UE1,-1362.46,1408.69,10,5
UE1,-1334.17,643.963,10,5
UE1,-1848.97,420.829,10,5
UE1,-1457.27,784.88,10,5
UE1,-1284.25,707.418,10,5
UE1,-1722.23,875.879,10,5
UE1,-1327.22,331.896,10,5
UE1,-1475.42,442.706,10,5
UE1,-1781.57,1187.35,10,5
UE1,-1656.21,587.054,10,5
UE1,-1385.81,1261.74,10,5
UE1,-1895.86,1103.44,10,5
UE1,-1635.05,551.714,10,5
UE1,-2006.76,733.747,10,5
UE1,-1726.67,1104.71,10,5
UE1,-1193.66,548.563,10,5
UE1,-1559.94,1352.63,10,5
UE1,-1293.09,353.864,10,5
UE1,-1680.42,442.203,10,5
UE1,-1090.46,699.094,10,5
UE1,-1275.14,559.929,10,5
UE1,-1544.17,402.421,10,5
UE1,-1785.57,1152.17,10,5
UE1,-1312.95,1325.51,10,5
UE1,-985.448,1012.3,10,5
UE1,-1222.86,948.92,10,5
UE1,-1761.99,1155.75,10,5
UE1,-1396.04,783.524,10,5
UE1,-1354.73,514.111,10,5
UE1,-1320.73,694.763,10,5
UE1,-1464.75,366.813,10,5
UE1,-1489.58,764.812,10,5
UE1,-1931.23,935.678,10,5
UE1,-1282.22,786.513,10,5
UE1,-1373.54,1392.92,10,5
UE1,-1504.02,720.226,10,5
UE1,-1655.11,1233.13,10,5
UE1,-1607.36,399.016,10,5
UE1,-959.047,771.307,10,5
UE1,-1566.45,898.014,10,5
UE1,-1475.21,468.479,10,5
UE1,-1520.73,1069.73,10,5
UE1,-1286.83,775.045,10,5
UE1,-1283.04,1315.32,10,5
UE1,-1614.02,789.166,10,5
UE1,-1187.44,721.176,10,5
UE1,-1328.31,415.468,10,5
UE1,-1728.83,1068.26,10,5
UE1,-1544.05,1193.55,10,5
UE1,-1874.34,1008.55,10,5
UE1,-1440.37,1107.74,10,5
UE1,-1898.67,741.226,10,5
UE1,-1648.2,610.802,10,5
UE1,-1398.27,1315.3,10,5
UE1,-1261.4,1262.65,10,5
UE1,-1810.69,406.794,10,5
UE1,-1091.76,1241.04,10,5
UE1,-1371.13,907.432,10,5
UE1,-1258.44,1001.16,10,5
UE1,-1346,416.837,10,5
UE1,-1610.98,1346.75,10,5
UE1,-1325.03,897.787,10,5
UE1,-1834.19,1025.35,10,5
UE1,-1843.12,1204.54,10,5
UE1,-1520.49,344.014,10,5
UE1,-1276.29,1383.71,10,5
UE1,-1005.15,880.424,10,5
UE1,-1968.4,919.69,10,5
UE1,-1017.69,850.51,10,5
UE1,-1582.04,1080.26,10,5
UE1,-1802.62,1343.72,10,5
UE1,-1160.19,1060.05,10,5
UE1,-1340.49,726.71,10,5
UE1,-2064.63,819.215,10,5
UE1,-1709.52,1111.83,10,5
UE1,-1790.21,503.198,10,5
UE1,-1048.12,1007.66,10,5
UE1,-1516.61,467.058,10,5
UE1,-1327.98,967.52,10,5
UE1,-1271.3,1338.94,10,5
UE1,-1177.52,732.023,10,5
UE1,-1377.96,318.674,10,5
UE1,-1255.29,1036.58,10,5
UE1,-1632.32,751.42,10,5
UE1,-960.085,737.95,10,5
UE1,-1502.38,1183.11,10,5
UE1,-1248.58,644.885,10,5
UE1,-1462.14,360.322,10,5
UE1,-1795.31,925.907,10,5
UE1,-1538.97,341.18,10,5
UE1,-1799.52,675.025,10,5
UE1,-1956.27,924.93,10,5
UE1,-1241.11,952.219,10,5
UE1,-1339.88,1008.14,10,5
UE1,-1669.56,1128.4,10,5
UE1,-1201.12,801.361,10,5
UE1,-1769.71,445.085,10,5
UE1,-1408.53,1359.08,10,5
UE1,-975.287,922.725,10,5
UE1,-1166.73,400.794,10,5
UE1,-1493.11,682.704,10,5
UE1,-1595.14,1317.07,10,5
UE1,-1611.38,914.036,10,5
UE1,-1963.62,1156.76,10,5
UE1,-1593.28,1067.13,10,5
UE1,-1555.65,318.147,10,5
UE1,-1760.97,817.333,10,5
UE1,-1918.83,734.843,10,5
UE1,-1931.18,1051.07,10,5
UE1,-1601.34,367.275,10,5
UE1,-1037.39,744.669,10,5
UE1,-1073.14,1021.78,10,5
UE1,-961.347,1179.71,10,5
UE1,-1085.34,1591.64,10,5
UE1,-667.181,1877.18,10,5
UE1,-555.188,1703.16,10,5
UE1,-1327.76,1463.99,10,5
UE1,-944.687,1839.12,10,5
UE1,-838.635,2252.11,10,5
UE1,-899.121,1521.79,10,5
UE1,-1477.29,1478.81,10,5
UE1,-987.462,1668.31,10,5
UE1,-870.961,1917.9,10,5
UE1,-1289.09,1796.71,10,5
UE1,-1392.6,2110.52,10,5
UE1,-671.139,2085.79,10,5
UE1,-1348.57,1430.5,10,5
UE1,-1341.51,1817.43,10,5
UE1,-1189.61,1662.91,10,5
UE1,-1435.56,1858.96,10,5
UE1,-1381.58,1686.95,10,5
UE1,-955.286,1931.77,10,5
UE1,-640.657,1691.83,10,5
UE1,-881.156,1949.27,10,5
UE1,-1122.43,2292.39,10,5
UE1,-1305.17,2170.71,10,5
UE1,-859.581,1580.66,10,5
UE1,-937.397,1668.13,10,5
UE1,-1064.37,2060.27,10,5
UE1,-1111.59,2185.7,10,5
UE1,-965.27,2103.25,10,5
UE1,-1339.51,2139.42,10,5
UE1,-509.92,1914.92,10,5
UE1,-922.048,2175.69,10,5
UE1,-553.858,1566.74,10,5
UE1,-956.554,2120.86,10,5
UE1,-720.808,1998.63,10,5
UE1,-1157.51,1632.09,10,5
UE1,-731.744,1305.1,10,5
UE1,-1049.3,1927.64,10,5
UE1,-993.358,1270.78,10,5
UE1,-546.512,1688.93,10,5
UE1,-956.152,1197.94,10,5
UE1,-1073.64,1635.62,10,5
UE1,-818.683,2258.3,10,5
UE1,-1110.44,1367.96,10,5
UE1,-1086.8,1846.84,10,5
UE1,-1071.97,2093.31,10,5
UE1,-693.079,1458.95,10,5
UE1,-479.285,1803.44,10,5
UE1,-877.503,1995.42,10,5
UE1,-1078.81,2038.56,10,5
UE1,-1157.42,1213.58,10,5
UE1,-1354.57,1964.04,10,5
UE1,-1308.46,1361.45,10,5
UE1,-1181.63,1419.51,10,5
UE1,-1232.46,2133.99,10,5
UE1,-820.827,1745.05,10,5
UE1,-1466.18,1701.33,10,5
UE1,-690.534,2105.42,10,5
UE1,-1445.94,1446.01,10,5
UE1,-643.472,2163.89,10,5
UE1,-687.728,1522.75,10,5
UE1,-1309.78,2139.5,10,5
UE1,-683.303,1572.56,10,5
UE1,-1138.09,1602.61,10,5
UE1,-1375.8,1329.81,10,5
UE1,-1280.89,1908.67,10,5
UE1,-875.121,1224.15,10,5
UE1,-732.657,1464.24,10,5
UE1,-1421.73,1690.65,10,5
UE1,-777.247,1248.1,10,5
UE1,-811.012,2222.15,10,5
UE1,-544.605,1567.14,10,5
UE1,-1167.32,1743.36,10,5
UE1,-1135.71,1818.27,10,5
UE1,-614.347,1544.37,10,5
UE1,-477.335,1803.69,10,5
UE1,-651.338,1668.76,10,5
UE1,-1385.83,1344.25,10,5
UE1,-997.777,1446.04,10,5
UE1,-643.422,1742.63,10,5
UE1,-786.395,2035.97,10,5
UE1,-1125.49,1185.6,10,5
UE1,-953.785,2171.4,10,5
UE1,-1338.01,2097.87,10,5
UE1,-827.918,1912.51,10,5
UE1,-1267.09,1543.17,10,5
UE1,-577.272,1779.92,10,5
UE1,-592.958,1790.34,10,5
UE1,-1263.4,1458.49,10,5
UE1,-1369.05,1511.15,10,5
UE1,-552.438,1681.18,10,5
UE1,-1433.83,2090.04,10,5
UE1,-928.771,1723.36,10,5
UE1,-703.723,1334.92,10,5
UE1,-1029.71,2264.37,10,5
UE1,-721.064,1975.39,10,5
UE1,-1074.49,2250.8,10,5
UE1,-1247.48,2058.18,10,5
UE1,-1424.95,1974.34,10,5
UE1,-1013.24,2157.47,10,5
UE1,-551.071,1443.13,10,5
UE1,-623.753,1321.47,10,5
UE1,-1429.49,2065.22,10,5
UE1,-1078.4,1765.68,10,5
UE1,-1035.41,1803.24,10,5
UE1,-1280.92,1580.66,10,5
UE1,-1395.76,1324.57,10,5
UE1,-1028.14,2180.67,10,5
UE1,-807.138,1710.73,10,5
UE1,-1156.91,1967.34,10,5
UE1,-615.927,1656.53,10,5
UE1,-1159.96,1496.73,10,5
UE1,-1010.9,1780.02,10,5
UE1,-1003.18,1246.84,10,5
UE1,-1004,1695.17,10,5
UE1,-1002.23,2192.11,10,5
UE1,-875.866,1574.77,10,5
UE1,-1263.98,1614.15,10,5
UE1,-698.13,1750.57,10,5
UE1,-1040.4,1801.41,10,5
UE1,-723.931,1360.58,10,5
UE1,-1314.54,1314.31,10,5
UE1,-762.642,1559.39,10,5
UE1,-978.304,1670.34,10,5
UE1,-1098.78,1658.43,10,5
UE1,-860.571,1715.11,10,5
UE1,-1084.01,1471.26,10,5
UE1,-1273.17,2131.71,10,5
UE1,-872.819,1709.25,10,5
UE1,-1525.54,1950.9,10,5
UE1,-1048.89,1881.79,10,5
UE1,-812.554,1407.26,10,5
UE1,-1104.85,1600.44,10,5
UE1,-1417.7,1928,10,5
UE1,-1316.74,2122.94,10,5
UE1,-1138.03,1505.8,10,5
UE1,-1263.48,1913.07,10,5
UE1,-686.803,1790.6,10,5
UE1,-1481.56,1519.17,10,5
UE1,-1094.82,1946.02,10,5
UE1,-771.426,1513.35,10,5
UE1,-930.3,2164.41,10,5
UE1,-1430.73,1669.56,10,5
UE1,-1090.48,2126.78,10,5
UE1,-1357.49,1395.66,10,5
UE1,-1544.5,1826.98,10,5
UE1,-903.335,1426.85,10,5
UE1,-1204.39,2054.46,10,5
UE1,-1389.82,2053.27,10,5
UE1,-566.099,1978.96,10,5
UE1,-1486.16,1625.99,10,5
UE1,-459.406,1587.29,10,5
UE1,-458.358,1921.9,10,5
UE1,-976.159,2184.69,10,5
UE1,-811.501,1342.93,10,5
UE1,-890.781,1260.47,10,5
UE1,-961.855,1683.7,10,5
UE1,-1063.66,2080.46,10,5
UE1,-1377.83,1519.21,10,5
UE1,-816.854,1547.7,10,5
UE1,-1079.7,2061.22,10,5
UE1,-876.466,1848.24,10,5
UE1,-1224.72,1410.46,10,5
UE1,-1116.8,1710.75,10,5
UE1,-945.79,2178.42,10,5
UE1,-870.293,1243.17,10,5
UE1,-1305.06,2126.18,10,5
UE1,-1107.6,1378.33,10,5
UE1,-1040.36,1171.75,10,5
UE1,-574.51,1808.3,10,5
UE1,-1520.1,1721.72,10,5
UE1,-1022.24,2076.22,10,5
UE1,-805.337,1354.22,10,5
UE1,-1025.31,1363.86,10,5
UE1,-641.351,2006.78,10,5
UE1,-1280.96,1504.37,10,5
UE1,-521.891,1609.51,10,5
UE1,-1447.17,1790.14,10,5
UE1,-982.613,1773.52,10,5
UE1,-1208.95,1420.62,10,5
UE1,-1286.73,1473.86,10,5
UE1,-777.351,2254.42,10,5
UE1,-819.634,2244.41,10,5
UE1,-1405.41,2113.54,10,5
UE1,-815.192,1411.56,10,5
UE1,-1333.69,1741.79,10,5
UE1,-915.08,2225.36,10,5
UE1,-1042.08,1610.9,10,5
UE1,-1105.21,2096.26,10,5
UE1,-1349.96,1831.21,10,5
UE1,-860.429,1774.04,10,5
UE1,-985.832,1680.67,10,5
UE1,-919.844,1441.4,10,5
UE1,-1413.96,1336.85,10,5
UE1,-1050.92,2029.97,10,5
UE1,-1448.93,2039.73,10,5
UE1,-1073.96,1293.98,10,5
UE1,-635.261,1314.4,10,5
UE1,-1281.97,1768.25,10,5
UE1,-802.894,1475.27,10,5
UE1,-415.874,1884.85,10,5
UE1,141.897,1489.09,10,5
UE1,250.981,1433.3,10,5
UE1,41.3474,1941.84,10,5
UE1,-51.8161,1278.38,10,5
UE1,381.343,1808.74,10,5
UE1,123.221,2263.19,10,5
UE1,-338.457,2071.8,10,5
UE1,175.389,1944.03,10,5
UE1,513.476,1748.14,10,5
UE1,-411.845,1511.82,10,5
UE1,-233.856,1315.68,10,5
UE1,444.194,1724.95,10,5
UE1,442.726,1980.88,10,5
UE1,533.567,1638.97,10,5
UE1,-297.679,1507.33,10,5
UE1,-375.167,1799.81,10,5
UE1,-191.033,1458.53,10,5
UE1,420.238,1393.85,10,5
UE1,-448.477,1812.85,10,5
UE1,-409.155,1743.17,10,5
UE1,426.936,1962.93,10,5
UE1,-313.832,1960.22,10,5
UE1,-346.107,1975.91,10,5
UE1,-151.823,1395.51,10,5
UE1,-146.296,1986.39,10,5
UE1,519.457,1940.69,10,5
UE1,414.575,1891.82,10,5
UE1,521.152,1811.35,10,5
UE1,-501.317,1507.51,10,5
UE1,-528.899,1949.15,10,5
UE1,-384.057,2110.11,10,5
UE1,-319.264,1364.94,10,5
UE1,44.1224,1322.24,10,5
UE1,153.87,2057.53,10,5
UE1,476.838,1739.93,10,5
UE1,-478.582,1820.53,10,5
UE1,481.336,2006.71,10,5
UE1,343.395,2030.02,10,5
UE1,-326.632,1472.4,10,5
UE1,516.385,1582.93,10,5
UE1,-490.433,1451.72,10,5
UE1,168.34,1300.69,10,5
UE1,-500.38,1566.13,10,5
UE1,-195.544,1760.13,10,5
UE1,-39.4903,1180.72,10,5
UE1,157.635,1846.39,10,5
UE1,119.893,1250.58,10,5
UE1,191.165,1345.54,10,5
UE1,1.20115,1763.56,10,5
UE1,271.305,1637.92,10,5
UE1,-145.179,1387.38,10,5
UE1,489.462,1602.53,10,5
UE1,-85.4322,1861.62,10,5
UE1,-437.361,2083.97,10,5
UE1,-281.918,1540.71,10,5
UE1,97.147,1508.62,10,5
UE1,-152.39,2160.91,10,5
UE1,221.579,1245.7,10,5
UE1,-302.658,1811.56,10,5
UE1,252.348,1686.59,10,5
UE1,39.8315,1881.55,10,5
UE1,-218.301,2264.41,10,5
UE1,77.155,1533.45,10,5
UE1,-125.78,1686.79,10,5
UE1,263.751,2042.93,10,5
UE1,-163.488,2228.82,10,5
UE1,256.896,1588,10,5
UE1,-245.176,1566.99,10,5
UE1,-284.839,2228.05,10,5
UE1,137.807,2269.28,10,5
UE1,-46.173,1811.07,10,5
UE1,365.422,2011.53,10,5
UE1,-324.139,1281.54,10,5
UE1,-190.415,1740.17,10,5
UE1,80.9556,2115.87,10,5
UE1,-130.552,2084.17,10,5
UE1,-441.159,1625.23,10,5
UE1,-301.348,1887.91,10,5
UE1,11.7491,1160.68,10,5
UE1,-440.975,2050.95,10,5
UE1,-478.597,1795.78,10,5
UE1,-76.6317,1375.26,10,5
UE1,311.326,1651.59,10,5
UE1,-168.876,1468.22,10,5
UE1,-152.763,2246.8,10,5
UE1,84.6491,2180.75,10,5
UE1,259.579,1529.29,10,5
UE1,-44.212,2154.83,10,5
UE1,9.58353,2233.56,10,5
UE1,-221.763,1406.52,10,5
UE1,93.7731,2288.79,10,5
UE1,387.434,1409.7,10,5
UE1,-283.924,1576.96,10,5
UE1,259.415,1939.25,10,5
UE1,-104.239,2128.72,10,5
UE1,82.4402,2230.35,10,5
UE1,144.703,2271.44,10,5
UE1,117.868,1936.53,10,5
UE1,-0.838979,2255.47,10,5
UE1,-414.094,1832.65,10,5
UE1,-160.222,1282.21,10,5
UE1,200.867,2126.19,10,5
UE1,383.14,1747.08,10,5
UE1,191.193,1949.84,10,5
UE1,156.727,2219.42,10,5
UE1,-75.9451,1363.01,10,5
UE1,3.48693,1281.32,10,5
UE1,131.678,2035.37,10,5
UE1,274.313,1582.03,10,5
UE1,-138.341,1504.47,10,5
UE1,169.296,1214.72,10,5
UE1,53.7229,1724.56,10,5
UE1,103.165,1534.34,10,5
UE1,70.5884,1874.88,10,5
UE1,455.298,1656.99,10,5
UE1,-337.602,1400.83,10,5
UE1,-222.966,2195.86,10,5
UE1,-20.8805,2060.72,10,5
UE1,22.5945,2093.29,10,5
UE1,-333.906,1543.33,10,5
UE1,123.363,2021.45,10,5
UE1,368.739,1311.37,10,5
UE1,107.136,1659.67,10,5
UE1,-58.1162,2252.6,10,5
UE1,-305.355,2196.31,10,5
UE1,211.587,1783.85,10,5
UE1,33.3559,1656.63,10,5
UE1,268.262,2108.41,10,5
UE1,162.939,2019.11,10,5
UE1,-39.2641,1516.81,10,5
UE1,331.85,1663.71,10,5
UE1,118.253,1444.04,10,5
UE1,96.7903,1852.22,10,5
UE1,-264.524,1491.23,10,5
UE1,-252.03,1782.28,10,5
UE1,207.978,1313.24,10,5
UE1,-478.64,1737.66,10,5
UE1,-307.976,1531.61,10,5
UE1,-40.2401,1197.71,10,5
UE1,18.8333,1893.56,10,5
UE1,73.7414,1440.05,10,5
UE1,75.0342,2174.09,10,5
UE1,-89.0511,2072.91,10,5
UE1,-1.49475,2121.76,10,5
UE1,-162.059,1185.78,10,5
UE1,-380.841,1450.38,10,5
UE1,-149.726,2070.37,10,5
UE1,379.498,1637.41,10,5
UE1,-437.135,1770.78,10,5
UE1,307.093,1258.58,10,5
UE1,80.6122,1267.34,10,5
UE1,-235.933,1541.39,10,5
UE1,-155.923,1935.95,10,5
UE1,-74.831,1573.29,10,5
UE1,514.238,1928.23,10,5
UE1,250.172,2199.69,10,5
UE1,150.879,2060.9,10,5
UE1,-380.37,1843.05,10,5
UE1,61.3941,1250.43,10,5
UE1,360.501,1563.89,10,5
UE1,-186.88,1353.92,10,5
UE1,348.328,2188.42,10,5
UE1,178.464,1667.08,10,5
UE1,-361.479,1843.98,10,5
UE1,-121.176,1442.83,10,5
UE1,-293.899,1991.99,10,5
UE1,555.568,1583.81,10,5
UE1,-21.8081,1409.29,10,5
UE1,134.481,2079.31,10,5
UE1,-237.231,1894.82,10,5
UE1,-210.561,2114.87,10,5
UE1,337.735,1968.18,10,5
UE1,421.562,1653.46,10,5
UE1,494.229,1680.71,10,5
UE1,-23.7902,2282.35,10,5
UE1,119.865,2275.49,10,5
UE1,-327.884,1844.97,10,5
UE1,323.454,1570.09,10,5
UE1,-348.557,1797.79,10,5
UE1,100.858,1526.22,10,5
UE1,-123.875,1499.36,10,5
UE1,-332.916,1416.17,10,5
UE1,108.121,2059.77,10,5
UE1,337.747,1604.38,10,5
UE1,60.5202,1396.67,10,5
UE1,-120.663,1584.33,10,5
UE1,438.05,1499.11,10,5
UE1,-397.768,1357.81,10,5
UE1,-110.753,2165.46,10,5
UE1,-282.435,1411.3,10,5
UE1,-528.462,1669.08,10,5
UE1,-562.535,1801.27,10,5
UE1,86.3988,2088.71,10,5
UE1,-297.589,2103.22,10,5
UE1,53.533,1492,10,5
UE1,206.211,1399.95,10,5
UE1,-297.226,1985.06,10,5
UE1,376.834,1962.05,10,5
UE1,42.3016,1639.63,10,5
UE1,1136.37,2092.15,10,5
UE1,793.719,1304.84,10,5
UE1,533.341,2012.73,10,5
UE1,1444.4,1973,10,5
UE1,518.186,1493.87,10,5
UE1,1352.09,1618.77,10,5
UE1,854.066,2033.58,10,5
UE1,1253.18,1463.28,10,5
UE1,1426.73,1514.21,10,5
UE1,490.552,1935.27,10,5
UE1,878.39,2238.12,10,5
UE1,429.369,1655.19,10,5
UE1,1402.18,2091.18,10,5
UE1,864.7,2022.32,10,5
UE1,714.663,1690.07,10,5
UE1,1316.3,2101.94,10,5
UE1,827.845,1238.84,10,5
UE1,853.765,1855.31,10,5
UE1,893.283,1351.32,10,5
UE1,1222.9,1523.42,10,5
UE1,742.568,2190.36,10,5
UE1,830.658,1296.56,10,5
UE1,1207.06,2110.35,10,5
UE1,1164.72,1797.88,10,5
UE1,995.348,2139.15,10,5
UE1,1422.89,1727.02,10,5
UE1,829.817,2110.77,10,5
UE1,627.337,1655.26,10,5
UE1,575.615,2053.05,10,5
UE1,972.674,1178.42,10,5
UE1,1438.47,2047.37,10,5
UE1,657.245,1346.34,10,5
UE1,970.837,1650.65,10,5
UE1,1303.47,1527.35,10,5
UE1,488.804,1767.54,10,5
UE1,782.441,1255.75,10,5
UE1,740.758,1491.68,10,5
UE1,494.638,1820.27,10,5
UE1,1385.76,1562.93,10,5
UE1,1185.82,1565.93,10,5
UE1,1529.5,1845,10,5
UE1,946.144,1393.55,10,5
UE1,759.777,1898.88,10,5
UE1,1107.09,1226.52,10,5
UE1,1325.16,1993.51,10,5
UE1,947.843,1473.38,10,5
UE1,715.158,1922.61,10,5
UE1,1182.96,1734.82,10,5
UE1,610.958,2120.75,10,5
UE1,463.374,1718.78,10,5
UE1,917.206,1496.48,10,5
UE1,867.189,1435.24,10,5
UE1,787.141,1649.47,10,5
UE1,1320.57,1977.96,10,5
UE1,783.287,1199.42,10,5
UE1,788.764,1288.16,10,5
UE1,1254.18,1466.95,10,5
UE1,1270.78,1864.61,10,5
UE1,717.593,1277.47,10,5
UE1,1451.5,1958.48,10,5
UE1,620.272,2077.74,10,5
UE1,1506.02,1656.56,10,5
UE1,1347.59,2183.82,10,5
UE1,1318.36,1463.61,10,5
UE1,1277.19,1499.66,10,5
UE1,670.4,2025.68,10,5
UE1,867.772,1660.71,10,5
UE1,1172.64,1606.88,10,5
UE1,1006.75,1772.72,10,5
UE1,621.278,1330.71,10,5
UE1,1319.85,1719.69,10,5
UE1,638.917,1332.78,10,5
UE1,888.706,1259.08,10,5
UE1,1222.06,2005.24,10,5
UE1,751.503,1629.23,10,5
UE1,1344.84,2172.55,10,5
UE1,1199.89,1741.61,10,5
UE1,973.491,1506,10,5
UE1,1365.11,2000.99,10,5
UE1,736.915,1220.16,10,5
UE1,1138.08,1742.66,10,5
UE1,605.986,1525.68,10,5
UE1,1281.23,2013.08,10,5
UE1,952.277,1394.31,10,5
UE1,656.365,1767.72,10,5
UE1,979.8,2129.2,10,5
UE1,726.036,1260,10,5
UE1,801.439,2026.34,10,5
UE1,668.948,1502.01,10,5
UE1,1005.89,1501.4,10,5
UE1,833.783,1209.62,10,5
UE1,1387.9,2022.96,10,5
UE1,1522.27,1796.95,10,5
UE1,1130.81,1579.13,10,5
UE1,592.877,1848.85,10,5
UE1,1300.66,1986.29,10,5
UE1,605.475,1458.88,10,5
UE1,1455.14,1911.01,10,5
UE1,1257.09,2173.54,10,5
UE1,1421.91,1924.8,10,5
UE1,1201.08,1991.64,10,5
UE1,1363.4,2102,10,5
UE1,1080.88,2118.29,10,5
UE1,1187.45,2216.22,10,5
UE1,1539.06,1577.49,10,5
UE1,1459.77,1648.85,10,5
UE1,1087.47,1600.51,10,5
UE1,640.991,2130.23,10,5
UE1,1231.87,1580.98,10,5
UE1,1346.02,1699.69,10,5
UE1,1019.69,1551.94,10,5
UE1,1171.56,1428.34,10,5
UE1,1121.52,1199.86,10,5
UE1,1483.08,2019.06,10,5
UE1,902.904,1526.2,10,5
UE1,577.56,1419.89,10,5
UE1,510.982,1792.15,10,5
UE1,684.425,1366.42,10,5
UE1,1167.45,2228.32,10,5
UE1,773.418,1715.94,10,5
UE1,1058.12,1334.54,10,5
UE1,1168.92,1310.31,10,5
UE1,771.732,1645.88,10,5
UE1,607.981,1774.39,10,5
UE1,669.583,1948,10,5
UE1,1115.29,1519,10,5
UE1,569.268,1542.84,10,5
UE1,667.739,1646.81,10,5
UE1,569.346,1578.74,10,5
UE1,907.011,1994.46,10,5
UE1,1098.74,1191.22,10,5
UE1,1273,1837.79,10,5
UE1,675.328,1375.11,10,5
UE1,1505.53,1588.47,10,5
UE1,609.413,1672.81,10,5
UE1,1312.34,1700.62,10,5
UE1,1488.23,1570.13,10,5
UE1,1352.69,1521.85,10,5
UE1,1357.86,1669.54,10,5
UE1,1349.77,1668.96,10,5
UE1,1342.15,1344.44,10,5
UE1,643.496,1601.07,10,5
UE1,825.863,1771.25,10,5
UE1,1015.11,1655.47,10,5
UE1,967.942,1564.36,10,5
UE1,994.28,2138.69,10,5
UE1,1320.75,1713.15,10,5
UE1,1023.6,1275.99,10,5
UE1,1486.71,1752.54,10,5
UE1,596.343,1850.28,10,5
UE1,1158.42,2078.55,10,5
UE1,1097.24,1546.43,10,5
UE1,1048.09,2225.81,10,5
UE1,828.669,1531.25,10,5
UE1,1286.73,2077.93,10,5
UE1,963.369,1708.88,10,5
UE1,813.898,1846.55,10,5
UE1,502.067,1940.81,10,5
UE1,1018.51,2000.44,10,5
UE1,1441.29,1378.87,10,5
UE1,924.267,1937.41,10,5
UE1,695.763,1812.29,10,5
UE1,740.835,1804.15,10,5
UE1,1343.86,1542.54,10,5
UE1,1320.38,1583.89,10,5
UE1,1193.44,1723.38,10,5
UE1,1202.01,1248.93,10,5
UE1,1003.79,1856.96,10,5
UE1,500.598,1519.27,10,5
UE1,983.955,2214.81,10,5
UE1,470.43,1759.52,10,5
UE1,860.216,1200.73,10,5
UE1,1218.72,1711.94,10,5
UE1,1046.9,1461.52,10,5
UE1,687.353,2085.89,10,5
UE1,1189.82,2163.31,10,5
UE1,1184.66,1307.31,10,5
UE1,1293.71,1669.13,10,5
UE1,1343.57,1310.35,10,5
UE1,950.669,1220.22,10,5
UE1,962.612,2222.15,10,5
UE1,1129.72,1641.28,10,5
UE1,787.909,1662.33,10,5
UE1,1138.82,1866.88,10,5
UE1,1347.69,1798.19,10,5
UE1,1171.27,1351.32,10,5
UE1,1075.83,2142.76,10,5
UE1,765.846,1850.91,10,5
UE1,877.84,1501.7,10,5
UE1,898.088,1777.2,10,5
UE1,1315.49,1406.81,10,5
UE1,873.12,1269.13,10,5
UE1,975.063,2204.28,10,5
UE1,1190.89,1682.26,10,5
UE1,554.21,1548.53,10,5
UE1,1438.11,1445.04,10,5
UE1,537.791,1970.44,10,5
UE1,1457.95,1393.49,10,5
UE1,1082.25,1710.05,10,5
UE1,1488.75,2031.68,10,5
UE1,1876.11,490.536,10,5
UE1,1435.22,664.479,10,5
UE1,1035.08,795.228,10,5
UE1,1498.07,1034.55,10,5
UE1,1356.18,1045.84,10,5
UE1,1928.82,591.387,10,5
UE1,2009.4,771.879,10,5
UE1,1514.03,308.746,10,5
UE1,1755.89,402.526,10,5
UE1,1744.03,736.096,10,5
UE1,1492.63,484.849,10,5
UE1,1644.34,668.904,10,5
UE1,1168.13,1206.9,10,5
UE1,1411.25,1268.92,10,5
UE1,1847.94,723.796,10,5
UE1,984.579,785.858,10,5
UE1,1455.67,1136.05,10,5
UE1,1987.23,698.883,10,5
UE1,1693.96,697.814,10,5
UE1,1712.72,677.271,10,5
UE1,1177.27,1266.8,10,5
UE1,1826.09,915.246,10,5
UE1,1093.63,557.666,10,5
UE1,1474.18,1244.79,10,5
UE1,1319.37,696.188,10,5
UE1,1320.09,564.903,10,5
UE1,1194.14,584.846,10,5
UE1,949.625,698.03,10,5
UE1,1677.77,1360.26,10,5
UE1,1288.32,861.641,10,5
UE1,1494.77,960.841,10,5
UE1,1897.35,729.054,10,5
UE1,1489.19,1411.32,10,5
UE1,1393.14,1053.46,10,5
UE1,1722.44,1014.67,10,5
UE1,1210.95,1124.81,10,5
UE1,1866.38,891.916,10,5
UE1,1583.7,421.075,10,5
UE1,1544.63,972.103,10,5
UE1,1992.93,1021.73,10,5
UE1,1579.97,1346.05,10,5
UE1,1743.65,1335.02,10,5
UE1,1563.1,1351.12,10,5
UE1,1685.78,539.498,10,5
UE1,1182.31,758.512,10,5
UE1,1013.45,682.4,10,5
UE1,1231.69,1176.31,10,5
UE1,1253.02,1245.68,10,5
UE1,1116.1,1143.78,10,5
