0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227
-137.113,-134.213,-140.541,-150.504,-139.701,-150.504,-142.687,-141.037,-146.181,-137.047,-146.907,-146.907,-98.4325,-111.711,-111.711,-125.887,-114.231,-127.387,-138.561,-124.991,-138.561,-158.949,-147.096,-158.949,-155.719,-146.825,-155.719,-149.055,-147.903,-152.561,-157.074,-165.095,-165.095,-141.363,-152.836,-152.836,-127.704,-140.746,-140.746,-127.942,-140.538,-140.538,-135.447,-145.416,-144.953,-132.92,-132.92,-118.22,-142.375,-132.248,-142.375,-149.626,-137.292,-149.626,-157.863,-157.863,-157.863,-137.13,-138.237,-142.878,-151.642,-139.958,-151.642,-149.067,-151.53,-154.6,-144.169,-153.798,-153.798,-125.033,-139.068,-139.068,-89.7724,-108.103,-108.103,-148.235,-134.925,-148.235,-159.134,-147.169,-159.134,-158.938,-151.079,-158.938,-157.24,-153.896,-159.612,-150.264,-158.42,-158.42,-145.801,-157.531,-157.531,-139.887,-152.649,-152.649,-137.661,-150.354,-150.354,-134.276,-140.991,-137.008,-138.424,-138.424,-124.047,-137.26,-125.225,-137.26,-150.099,-137.558,-150.099,-151.346,-151.346,-151.346,-145.727,-142.775,-148.882,-152.938,-141.512,-152.938,-152.248,-149.903,-155.344,-141.605,-150.362,-150.362,-125.234,-139.41,-139.41,-123.556,-122.502,-130.033,-144.779,-131.662,-144.779,-158.233,-146.43,-158.233,-157.9,-149.518,-157.9,-156.137,-156.211,-160.272,-150.921,-159.573,-159.573,-146.42,-157.609,-157.609,-141.735,-154.487,-154.487,-135.342,-148.454,-148.454,-119.649,-132.056,-132.056,-127.961,-127.961,-111.828,-136.308,-124.459,-136.308,-152.928,-140.983,-152.928,-152.258,-152.258,-152.258,-139.413,-140.893,-145.129,-153.38,-142.044,-153.38,-153.2,-151.104,-156.379,-142.481,-152.964,-152.964,-131.079,-143.913,-143.913,-129.42,-119.651,-130.741,-143.944,-130.029,-143.944,-157.833,-145.756,-157.833,-159.073,-150.552,-159.073,-158.195,-154.626,-160.413,-150.036,-158.417,-158.417,-145.385,-157.17,-157.17,-140.067,-153.073,-153.073,-136.652,-149.048,-149.048,-130.317,-140.473,-140.473,-137.679,-137.679,-123.206,-139.345,-127.334,-139.345,-150.098,-138.324,-150.098,-151.419,-151.419,-151.419
-131.288,-138.172,-139.397,-157.451,-148.121,-157.451,-153.696,-157.535,-159.875,-143.839,-155.297,-155.297,-130.604,-144.313,-144.313,-108.321,-124.94,-124.94,-142.5,-129.235,-142.5,-150.23,-138.908,-150.23,-164.53,-157.129,-164.639,-158.505,-161.162,-163.889,-152.223,-161.724,-161.724,-157.939,-170.088,-170.088,-144.951,-158.09,-158.09,-147.938,-159.889,-159.889,-132.507,-141.842,-141.842,-137.969,-137.969,-124.217,-141.297,-133.329,-137.065,-151.715,-139.206,-151.715,-153.075,-153.075,-153.075,-132.374,-142.806,-142.806,-149.363,-138.875,-149.363,-146.524,-154.434,-154.434,-143.311,-154.453,-154.453,-129.262,-143.223,-143.223,-113.85,-128.213,-128.213,-144.491,-131.443,-144.491,-157.544,-146.043,-157.544,-156.305,-151.851,-158.12,-154.659,-155.288,-159.113,-149.053,-158.659,-158.659,-146.186,-158.521,-158.521,-141.271,-154.348,-154.348,-141.125,-153.226,-153.226,-138.962,-146.117,-143.789,-141.761,-141.761,-129.535,-127.579,-116.579,-124.479,-146.179,-133.385,-146.179,-148.854,-148.854,-148.854,-141.078,-146.111,-148.16,-150.897,-140.645,-150.897,-149.079,-151.997,-154.812,-140.024,-150.94,-150.94,-129.796,-143.668,-143.668,-116.902,-131.553,-131.553,-140.595,-128.563,-140.595,-156.604,-145.372,-156.604,-155.705,-150.17,-156.953,-154.008,-157.951,-159.978,-149.958,-159.871,-159.871,-146.49,-158.457,-158.457,-143.033,-156.038,-156.038,-139.116,-151.58,-151.58,-129.546,-140.263,-140.263,-133.303,-133.303,-120.575,-126.129,-116.058,-120.948,-149.734,-137.737,-149.734,-149.749,-149.749,-149.749,-135.166,-145.01,-145.01,-151.416,-141.246,-151.416,-150.246,-153.078,-155.887,-142.08,-153.871,-153.871,-132.964,-146.536,-146.536,-115.663,-129.199,-129.199,-138.315,-123.98,-138.315,-156.089,-144.495,-156.089,-157.462,-151.069,-158.156,-155.711,-155.91,-159.922,-148.905,-158.693,-158.693,-145.81,-158.195,-158.195,-141.743,-154.875,-154.875,-140.479,-152.218,-152.218,-136.284,-145.825,-145.825,-139.808,-139.808,-126.145,-131.014,-119.529,-130.558,-146.237,-134.489,-146.237,-148.779,-148.779,-148.779
-137.61,-127.708,-137.61,-146.462,-134.571,-146.462,-153.478,-146.423,-153.927,-139.755,-146.76,-147.461,-124.865,-136.368,-136.368,-128.264,-112.849,-128.264,-148.64,-135.104,-148.64,-164.612,-152.303,-164.612,-176.894,-166.801,-176.894,-154.58,-149.63,-156.021,-149.681,-154.216,-155.996,-143.509,-154.141,-154.141,-140.159,-152.913,-152.913,-133.853,-146.963,-146.963,-84.459,-92.2679,-85.2441,-140.281,-140.281,-128.75,-155.075,-145.036,-155.075,-156.598,-144.652,-156.598,-151.146,-151.146,-151.146,-143.298,-133.768,-143.298,-153.353,-140.848,-153.353,-151.711,-148.662,-154.472,-145.13,-152.357,-152.815,-121.758,-133.87,-133.87,-122.94,-106.168,-122.94,-150.987,-137.629,-150.987,-160.324,-147.955,-160.324,-159.424,-150.179,-159.424,-159.72,-152.409,-159.801,-151.388,-156.31,-157.87,-145.207,-156.168,-156.168,-138.241,-150.42,-150.42,-133.452,-146.618,-146.618,-132.347,-135.054,-125.993,-139.421,-139.421,-125.747,-143.549,-132.26,-143.549,-153.146,-141.042,-153.146,-153.24,-153.24,-153.24,-149.409,-140.244,-149.409,-154.459,-142.18,-154.459,-155.434,-147.903,-155.563,-143.684,-146.185,-149.537,-120.917,-133.837,-133.837,-100.907,-86.6909,-100.907,-147.878,-134.386,-147.878,-159.445,-147.157,-159.445,-158.5,-148.748,-158.5,-158.156,-154.382,-160.267,-151.758,-158.533,-158.968,-146.18,-156.404,-156.404,-140.137,-152.449,-152.449,-130.581,-144.266,-144.266,-102.952,-115.406,-107.632,-133.651,-132.944,-122.99,-142.913,-131.771,-142.913,-155.547,-143.922,-155.547,-154.196,-154.196,-154.196,-145.084,-136.661,-145.343,-154.84,-142.642,-154.84,-156.134,-149.167,-156.557,-142.99,-151.703,-151.703,-130.002,-140.756,-140.756,-135.711,-121.181,-135.711,-147.827,-134.368,-147.827,-159.142,-146.659,-159.142,-159.651,-149.88,-159.651,-160.565,-153.226,-160.6,-151.077,-156.63,-157.829,-144.753,-155.765,-155.765,-138.036,-150.715,-150.715,-132.0,-144.892,-144.892,-123.789,-132.971,-129.645,-140.373,-140.373,-128.393,-144.982,-133.652,-144.982,-153.198,-141.784,-153.198,-153.446,-153.446,-153.446
-125.27,-133.827,-135.018,-154.637,-143.224,-154.637,-142.553,-146.159,-148.883,-143.07,-155.703,-155.703,-129.899,-143.093,-143.093,-119.342,-119.342,-104.859,-137.882,-123.453,-137.882,-155.51,-143.123,-155.51,-163.561,-154.89,-163.561,-145.165,-147.444,-150.488,-147.733,-157.921,-157.921,-143.385,-156.127,-156.127,-134.19,-147.221,-147.221,-138.668,-148.308,-148.308,-156.587,-159.314,-152.406,-135.478,-135.478,-121.87,-150.372,-150.372,-140.323,-138.928,-129.465,-138.928,-139.004,-139.004,-139.004,-119.387,-133.043,-133.043,-144.793,-132.086,-144.793,-141.671,-150.224,-150.224,-138.526,-150.721,-150.721,-128.285,-140.219,-140.219,-133.827,-133.827,-121.812,-140.734,-126.593,-140.734,-155.306,-142.829,-155.306,-154.215,-147.746,-155.008,-151.919,-151.716,-156.089,-145.354,-155.655,-155.655,-143.238,-156.119,-156.119,-138.565,-151.818,-151.818,-142.501,-152.58,-152.58,-147.298,-148.482,-140.817,-147.706,-147.706,-134.729,-137.849,-137.849,-126.494,-147.054,-137.564,-147.054,-146.472,-146.472,-146.472,-133.585,-138.854,-141.382,-146.703,-134.445,-146.703,-144.949,-147.373,-150.69,-133.666,-146.024,-146.024,-97.5331,-109.147,-109.147,-111.711,-122.397,-116.084,-133.832,-118.661,-133.832,-154.108,-141.755,-154.108,-153.625,-145.686,-153.625,-151.073,-154.889,-157.103,-146.572,-157.141,-157.141,-143.264,-155.887,-155.887,-140.612,-153.773,-153.773,-140.324,-150.706,-150.706,-139.741,-142.549,-135.178,-142.38,-142.38,-128.756,-137.686,-137.686,-125.694,-150.653,-141.497,-150.653,-148.098,-148.098,-148.098,-92.1475,-104.416,-104.416,-147.342,-135.235,-147.342,-146.446,-148.801,-152.069,-137.399,-150.212,-150.212,-128.962,-142.562,-142.562,-106.825,-114.805,-102.284,-135.983,-123.401,-135.983,-153.655,-140.998,-153.655,-155.125,-146.952,-155.125,-153.177,-152.509,-157.067,-145.219,-155.716,-155.716,-142.834,-155.763,-155.763,-139.593,-152.662,-152.662,-142.601,-151.849,-151.849,-143.384,-147.356,-141.753,-115.442,-115.442,-101.923,-138.915,-138.915,-128.974,-147.928,-140.178,-146.767,-146.98,-146.98,-146.98
-135.965,-134.867,-140.675,-116.511,-105.326,-116.511,-156.688,-156.123,-160.843,-149.927,-160.838,-160.838,-115.361,-129.503,-129.503,-101.884,-89.1807,-101.884,-139.292,-125.217,-139.292,-149.015,-136.897,-149.015,-165.923,-156.925,-165.923,-155.985,-155.606,-159.935,-152.578,-161.301,-161.301,-141.438,-153.458,-153.458,-137.707,-150.981,-150.981,-140.111,-151.632,-151.632,-138.13,-144.183,-139.314,-151.193,-151.193,-136.918,-148.302,-141.844,-144.115,-138.719,-127.25,-138.719,-148.13,-148.13,-148.13,-130.992,-135.558,-138.787,-149.358,-137.198,-149.358,-146.423,-150.488,-152.782,-141.684,-152.255,-152.255,-122.973,-137.548,-137.548,-112.064,-116.725,-102.681,-145.811,-132.096,-145.811,-157.797,-145.58,-157.797,-157.454,-149.595,-157.454,-155.459,-152.736,-158.223,-148.303,-157.159,-157.159,-144.401,-156.652,-156.652,-138.588,-151.778,-151.778,-138.935,-150.71,-150.71,-140.372,-143.929,-137.408,-111.117,-111.117,-97.3375,-136.843,-128.993,-133.105,-149.062,-137.402,-149.062,-149.712,-149.712,-149.712,-141.926,-140.383,-146.05,-150.824,-138.979,-150.824,-149.824,-148.436,-153.519,-107.033,-117.039,-117.039,-123.819,-138.212,-138.212,-74.7866,-83.681,-88.1565,-141.431,-127.532,-141.431,-156.794,-144.716,-156.794,-156.31,-147.87,-156.31,-154.36,-155.32,-158.98,-149.145,-158.442,-158.442,-144.845,-156.63,-156.63,-140.647,-153.745,-153.745,-136.47,-148.701,-148.701,-128.573,-135.793,-130.971,-135.347,-135.347,-120.421,-136.128,-128.995,-131.311,-152.187,-141.131,-152.187,-150.865,-150.865,-150.865,-134.227,-138.69,-141.648,-151.322,-139.585,-151.322,-150.936,-149.758,-154.678,-140.051,-151.469,-151.469,-128.198,-142.107,-142.107,-114.891,-105.438,-118.979,-141.254,-127.291,-141.254,-156.386,-144.032,-156.386,-157.601,-149.013,-157.601,-156.514,-153.514,-159.093,-148.092,-157.174,-157.174,-143.97,-156.281,-156.281,-139.119,-152.383,-152.383,-107.306,-118.516,-118.516,-135.826,-142.851,-139.674,-142.034,-142.034,-127.934,-138.738,-130.134,-136.601,-149.366,-138.835,-149.366,-149.936,-149.936,-149.936
-140.425,-137.328,-143.692,-156.87,-146.151,-156.87,-151.345,-149.552,-154.746,-148.639,-158.306,-158.306,-135.604,-148.63,-148.63,-124.607,-113.494,-125.932,-137.051,-123.604,-137.051,-152.817,-141.023,-152.817,-150.6,-141.739,-150.6,-159.499,-158.238,-162.94,-145.102,-153.0,-153.0,-143.669,-155.03,-155.03,-124.05,-137.017,-137.017,-136.441,-149.207,-149.207,-122.795,-133.602,-133.602,-139.609,-139.609,-124.824,-142.853,-132.126,-142.853,-154.724,-142.253,-154.724,-156.093,-156.093,-156.093,-138.165,-138.85,-143.634,-152.069,-140.484,-152.069,-149.559,-151.783,-154.962,-144.669,-154.126,-154.126,-125.831,-139.585,-139.585,-97.1499,-108.82,-112.796,-148.691,-135.476,-148.691,-159.39,-147.481,-159.39,-159.227,-151.384,-159.227,-127.38,-123.959,-129.699,-150.65,-158.682,-158.682,-146.114,-157.735,-157.735,-140.223,-152.875,-152.875,-137.524,-150.359,-150.359,-132.964,-140.435,-137.236,-137.335,-137.335,-122.802,-137.503,-124.902,-137.503,-150.314,-137.64,-150.314,-151.657,-151.657,-151.657,-146.387,-143.273,-149.416,-153.335,-141.998,-153.335,-152.687,-150.221,-155.701,-142.25,-150.793,-150.793,-125.916,-139.868,-139.868,-125.878,-124.144,-131.701,-145.389,-132.431,-145.389,-158.508,-146.766,-158.508,-158.209,-149.852,-158.209,-156.47,-156.415,-160.531,-151.276,-159.811,-159.811,-146.761,-157.83,-157.83,-142.019,-154.681,-154.681,-135.268,-148.498,-148.498,-118.252,-131.617,-131.617,-125.933,-125.933,-109.483,-136.531,-124.035,-136.531,-153.079,-140.987,-153.079,-152.525,-152.525,-152.525,-140.31,-141.406,-145.785,-153.768,-142.518,-153.768,-153.613,-151.398,-156.714,-142.985,-153.29,-153.29,-131.809,-144.376,-144.376,-131.209,-121.629,-132.366,-144.465,-130.615,-144.465,-158.109,-146.093,-158.109,-159.359,-150.865,-159.359,-158.505,-154.866,-160.675,-150.42,-158.677,-158.677,-145.703,-157.378,-157.378,-140.339,-153.265,-153.265,-136.423,-149.015,-149.015,-129.309,-140.109,-140.109,-104.334,-104.334,-89.781,-139.58,-127.097,-139.58,-150.256,-138.28,-150.256,-151.704,-151.704,-151.704
-143.709,-148.103,-150.564,-149.48,-140.351,-149.48,-154.7,-157.318,-160.249,-144.775,-155.509,-155.509,-135.822,-149.104,-149.104,-122.479,-134.839,-134.839,-138.324,-125.925,-138.324,-162.996,-151.92,-162.996,-153.009,-145.496,-153.009,-161.677,-163.541,-166.652,-149.811,-158.766,-158.766,-154.014,-165.774,-165.774,-152.261,-165.255,-165.255,-139.53,-152.154,-152.154,-125.581,-137.138,-137.138,-129.082,-129.082,-114.618,-131.926,-119.665,-131.926,-144.952,-131.88,-144.952,-147.918,-147.918,-147.918,-136.539,-145.429,-145.429,-151.471,-141.325,-151.471,-148.62,-155.074,-155.836,-145.113,-155.587,-155.587,-98.831,-112.567,-112.567,-112.531,-128.602,-128.602,-147.096,-134.684,-147.096,-158.788,-147.528,-158.788,-157.814,-152.998,-159.373,-156.196,-156.125,-160.259,-150.579,-159.642,-159.642,-116.977,-128.946,-128.946,-142.191,-154.996,-154.996,-140.417,-153.103,-153.103,-135.161,-144.511,-144.511,-137.725,-137.725,-125.548,-129.652,-114.464,-129.652,-147.531,-134.226,-147.531,-150.495,-150.495,-150.495,-144.174,-147.341,-150.283,-152.826,-142.866,-152.826,-151.12,-152.937,-156.269,-142.373,-152.415,-152.415,-130.68,-144.468,-144.468,-123.863,-135.662,-135.662,-144.049,-132.806,-144.049,-157.936,-146.955,-157.936,-157.286,-151.453,-158.303,-155.496,-158.558,-161.032,-151.343,-160.759,-160.759,-147.665,-159.207,-159.207,-143.828,-156.607,-156.607,-138.55,-151.549,-151.549,-125.993,-139.052,-139.052,-124.214,-126.042,-113.784,-127.899,-112.496,-127.899,-150.645,-137.987,-150.645,-151.186,-151.186,-151.186,-138.839,-147.259,-147.354,-153.287,-143.393,-153.287,-152.155,-153.959,-157.253,-143.801,-154.952,-154.952,-134.655,-147.67,-147.67,-124.829,-132.995,-134.667,-141.802,-128.354,-141.802,-157.446,-146.12,-157.446,-158.897,-152.29,-159.414,-157.166,-156.726,-161.016,-150.413,-159.661,-159.661,-146.859,-158.877,-158.877,-142.437,-155.406,-155.406,-139.486,-151.969,-151.969,-133.311,-144.707,-144.707,-134.998,-134.998,-120.727,-132.946,-118.395,-132.946,-147.239,-134.524,-147.239,-150.32,-150.32,-150.32
-136.544,-130.736,-138.826,-152.233,-140.318,-152.233,-150.758,-147.905,-153.76,-137.531,-148.164,-148.164,-111.824,-126.326,-126.326,-118.885,-104.631,-112.7,-138.469,-124.583,-138.469,-144.254,-131.832,-144.254,-148.739,-139.074,-148.739,-155.43,-153.541,-158.622,-130.541,-138.868,-138.868,-148.971,-160.959,-160.959,-145.627,-158.99,-158.99,-138.448,-149.514,-149.514,-143.417,-146.465,-138.677,-152.355,-152.355,-138.472,-141.247,-135.554,-136.736,-154.378,-143.47,-154.378,-147.588,-147.588,-147.588,-130.902,-130.171,-136.495,-149.377,-136.638,-149.377,-146.359,-148.376,-151.838,-140.695,-150.978,-150.978,-118.882,-133.866,-133.866,-119.9,-119.9,-101.89,-146.511,-132.842,-146.511,-157.874,-145.387,-157.874,-157.061,-148.474,-157.061,-155.846,-151.441,-157.706,-147.826,-156.302,-156.302,-143.359,-155.602,-155.602,-137.026,-150.314,-150.314,-138.041,-149.457,-149.457,-142.621,-143.452,-134.847,-144.11,-144.11,-130.229,-139.972,-133.297,-135.693,-150.288,-139.238,-150.288,-150.099,-150.099,-150.099,-142.693,-137.484,-144.908,-150.787,-138.355,-150.787,-150.242,-146.628,-152.786,-137.222,-146.696,-146.696,-120.11,-134.768,-134.768,-109.553,-93.2614,-110.601,-142.111,-128.017,-142.111,-156.843,-144.442,-156.843,-155.932,-146.742,-155.932,-154.496,-153.976,-158.404,-148.634,-157.629,-157.629,-143.871,-155.597,-155.597,-139.282,-152.459,-152.459,-103.985,-115.897,-115.897,-131.303,-134.543,-125.729,-137.756,-137.756,-123.274,-139.421,-133.407,-134.279,-153.236,-142.686,-153.236,-151.357,-151.357,-151.357,-134.122,-134.253,-139.733,-151.269,-138.944,-151.269,-151.302,-148.07,-153.989,-138.816,-150.067,-150.067,-125.082,-139.308,-139.308,-118.45,-100.082,-118.45,-142.717,-129.413,-142.717,-156.489,-143.86,-156.489,-157.266,-148.0,-157.266,-156.896,-152.298,-158.609,-147.58,-156.306,-156.306,-142.895,-155.203,-155.203,-137.629,-150.986,-150.986,-137.701,-148.376,-148.376,-137.076,-141.848,-136.017,-143.727,-143.727,-129.941,-141.495,-134.027,-138.56,-150.678,-140.775,-150.678,-150.452,-150.452,-150.452
-145.036,-148.089,-151.066,-166.175,-157.566,-166.175,-158.248,-160.211,-163.4,-147.675,-157.622,-157.622,-132.904,-145.25,-145.25,-130.071,-136.898,-138.919,-153.401,-142.213,-153.401,-162.361,-151.736,-162.361,-164.106,-157.022,-164.292,-140.755,-142.201,-145.482,-149.469,-157.901,-157.901,-159.032,-170.295,-170.295,-131.072,-143.696,-143.696,-140.413,-153.541,-153.541,-129.283,-142.863,-142.863,-116.568,-118.183,-103.754,-138.847,-124.271,-138.847,-158.868,-145.483,-158.868,-152.038,-152.038,-152.038,-141.25,-147.832,-148.924,-153.951,-144.464,-153.951,-151.108,-156.464,-157.78,-147.602,-157.363,-157.363,-134.015,-146.752,-146.752,-89.8016,-102.686,-102.686,-150.03,-138.577,-150.03,-160.295,-149.473,-160.295,-159.393,-154.764,-160.999,-157.92,-157.588,-161.798,-152.574,-161.112,-161.112,-148.937,-160.42,-160.42,-144.069,-156.379,-156.379,-140.613,-153.721,-153.721,-131.594,-143.733,-143.733,-127.915,-130.943,-120.965,-134.801,-120.101,-134.801,-149.203,-135.717,-149.203,-152.421,-152.421,-152.421,-147.528,-149.728,-153.023,-155.123,-145.756,-155.123,-153.406,-154.679,-158.21,-145.452,-154.627,-154.627,-133.97,-146.891,-146.891,-132.178,-141.033,-141.406,-147.796,-137.701,-147.796,-159.552,-149.034,-159.552,-158.908,-153.376,-160.032,-157.24,-159.777,-162.486,-153.195,-162.112,-162.112,-149.482,-160.499,-160.499,-145.472,-157.832,-157.832,-139.129,-152.397,-152.397,-125.991,-140.27,-140.27,-70.1103,-87.7695,-87.7695,-133.573,-118.762,-133.573,-151.74,-138.567,-151.74,-152.871,-152.871,-152.871,-143.033,-149.367,-150.498,-155.525,-146.203,-155.525,-154.308,-155.598,-159.084,-146.304,-156.721,-156.721,-137.977,-150.01,-150.01,-133.518,-137.977,-141.007,-145.61,-133.473,-145.61,-159.08,-148.233,-159.08,-160.36,-154.111,-161.03,-158.798,-158.14,-162.488,-152.401,-161.119,-161.119,-148.593,-160.118,-160.118,-144.069,-156.65,-156.65,-139.421,-152.504,-152.504,-131.597,-144.795,-144.795,-124.751,-124.751,-109.861,-136.953,-122.361,-136.953,-148.536,-135.141,-148.536,-152.123,-152.123,-152.123
-134.325,-144.122,-144.122,-147.395,-138.639,-147.395,-136.816,-142.936,-144.005,-150.071,-162.103,-162.103,-103.759,-117.401,-117.401,-95.9916,-112.044,-112.044,-137.108,-123.771,-137.108,-152.963,-141.768,-152.963,-155.775,-149.763,-156.743,-160.746,-164.936,-166.838,-155.868,-165.949,-165.949,-146.506,-158.916,-158.916,-133.876,-146.992,-146.992,-133.531,-145.04,-145.04,-129.483,-137.977,-137.484,-142.703,-142.703,-129.876,-134.164,-130.193,-125.536,-146.187,-133.925,-146.187,-145.683,-145.683,-145.683,-130.376,-142.328,-142.328,-147.866,-137.81,-147.866,-145.182,-153.993,-153.993,-142.672,-154.376,-154.376,-130.766,-144.377,-144.377,-120.837,-132.654,-132.654,-142.151,-129.044,-142.151,-156.586,-145.185,-156.586,-154.794,-151.823,-157.456,-153.371,-155.571,-158.599,-148.284,-158.46,-158.46,-146.09,-158.654,-158.654,-141.584,-154.727,-154.727,-142.426,-154.126,-154.126,-141.381,-147.953,-145.211,-144.02,-144.02,-132.526,-124.553,-119.486,-113.798,-144.31,-131.727,-144.31,-147.403,-147.403,-147.403,-138.84,-147.327,-147.378,-149.553,-139.72,-149.553,-147.49,-152.574,-154.214,-139.099,-150.783,-150.783,-131.394,-144.858,-144.858,-117.232,-132.596,-132.596,-137.797,-126.188,-137.797,-155.601,-144.512,-155.601,-154.052,-150.069,-156.214,-152.896,-158.415,-159.564,-149.299,-159.713,-159.713,-146.257,-158.525,-158.525,-143.321,-156.383,-156.383,-140.49,-152.534,-152.534,-133.065,-142.667,-142.667,-104.839,-104.839,-93.4352,-123.692,-121.357,-110.905,-148.331,-136.652,-148.331,-148.365,-148.365,-148.365,-133.24,-144.497,-144.497,-150.12,-140.364,-150.12,-148.758,-153.606,-155.324,-141.634,-153.896,-153.896,-133.533,-147.171,-147.171,-113.711,-129.379,-129.379,-134.648,-119.825,-134.648,-155.035,-143.544,-155.035,-155.918,-150.922,-157.453,-154.475,-156.151,-159.424,-148.169,-158.51,-158.51,-145.73,-158.339,-158.339,-142.189,-155.31,-155.31,-141.954,-153.23,-153.23,-138.791,-147.591,-147.591,-142.125,-142.125,-129.244,-127.859,-119.973,-120.886,-144.574,-133.373,-144.574,-147.304,-147.304,-147.304
-150.829,-141.22,-150.829,-153.336,-141.429,-153.336,-151.416,-145.319,-152.472,-155.497,-164.005,-164.005,-126.295,-139.095,-139.095,-129.163,-113.087,-129.163,-140.205,-126.576,-140.205,-163.531,-151.19,-163.531,-163.714,-153.711,-163.714,-164.118,-159.903,-165.993,-143.895,-149.624,-150.74,-137.228,-148.267,-148.267,-134.651,-147.688,-147.688,-142.309,-154.905,-154.905,-117.801,-123.56,-116.007,-153.793,-153.793,-141.155,-145.403,-136.24,-145.403,-159.106,-147.379,-159.106,-147.851,-147.851,-147.851,-140.998,-132.538,-141.597,-152.367,-139.803,-152.367,-150.322,-148.452,-153.752,-143.854,-152.248,-152.248,-118.908,-132.849,-132.849,-117.195,-101.253,-116.848,-149.889,-136.451,-149.889,-159.696,-147.294,-159.696,-158.804,-149.701,-158.804,-158.725,-152.102,-159.24,-150.405,-156.53,-157.414,-144.59,-155.945,-155.945,-137.653,-150.252,-150.252,-134.562,-147.304,-147.304,-135.874,-137.795,-128.844,-140.659,-140.659,-126.681,-142.466,-131.993,-142.466,-152.396,-140.507,-152.396,-152.448,-152.448,-152.448,-148.258,-139.412,-148.258,-153.542,-141.219,-153.542,-154.122,-147.486,-154.825,-141.909,-146.361,-148.7,-118.672,-133.11,-133.11,-129.744,-114.939,-129.744,-146.505,-132.876,-146.505,-158.78,-146.46,-158.78,-157.831,-148.198,-157.831,-157.2,-154.21,-159.759,-150.884,-158.573,-158.573,-145.455,-156.121,-156.121,-139.702,-152.341,-152.341,-131.622,-144.932,-144.932,-115.14,-122.975,-113.832,-134.254,-134.254,-121.598,-141.824,-131.588,-141.824,-154.934,-143.545,-154.934,-153.474,-153.474,-153.474,-142.48,-135.75,-143.898,-153.946,-141.71,-153.946,-154.905,-148.801,-155.871,-141.735,-151.167,-151.167,-127.887,-139.937,-139.937,-132.546,-117.448,-132.546,-146.568,-133.102,-146.568,-158.465,-145.943,-158.465,-159.027,-149.365,-159.027,-159.622,-152.933,-160.066,-150.106,-156.885,-157.383,-144.127,-155.539,-155.539,-137.676,-150.656,-150.656,-133.464,-145.773,-145.773,-128.305,-135.802,-131.305,-141.126,-141.126,-128.289,-143.962,-133.335,-143.962,-152.522,-141.429,-152.522,-152.687,-152.687,-152.687
